ID,Category,Name,Method,MethodArgument,RegistryPath,RegistryItem,ClassName,Namespace,Property,DefaultValue,RecommendedValue,Operator,Severity
5222,"Office 2016 / Office 365","Microsoft Excel: Require that application add-ins are signed by Trusted Publisher",Registry,,HKCU:\software\policies\microsoft\office\16.0\excel\security,requireaddinsig,,,,,1,=,Medium
5231,"Office 2016 / Office 365","Microsoft Excel: Prevent Excel from running XLM macros",Registry,,HKCU:\software\policies\microsoft\office\16.0\excel\security,xl4macrooff,,,,,1,=,Medium
5224,"Office 2016 / Office 365","Microsoft Excel: VBA Macro Notification Settings (Policy) - Require macros to be signed by a trusted publisher",Registry,,HKCU:\software\policies\microsoft\office\16.0\excel\security,vbadigsigtrustedpublishers,,,,,1,=,Medium
5022,"Office 2016 / Office 365","Microsoft Excel: Always prevent untrusted Microsoft Query files from opening",Registry,,"HKCU:\software\policies\microsoft\office\16.0\excel\security\external content",enableblockunsecurequeryfiles,,,,0,1,=,Medium
5023,"Office 2016 / Office 365","Microsoft Excel: Don’t allow Dynamic Data Exchange (DDE) server launch in Excel",Registry,,"HKCU:\software\policies\microsoft\office\16.0\excel\security\external content",disableddeserverlaunch,,,,0,1,=,Medium
5024,"Office 2016 / Office 365","Microsoft Excel: Don’t allow Dynamic Data Exchange (DDE) server lookup in Excel",Registry,,"HKCU:\software\policies\microsoft\office\16.0\excel\security\external content",disableddeserverlookup,,,,0,1,=,Medium
5025,"Office 2016 / Office 365","Microsoft Excel: File Block Settings: dBase III / IV files",Registry,,HKCU:\software\policies\microsoft\office\16.0\excel\security\fileblock,dbasefiles,,,,,2,=,Medium
5026,"Office 2016 / Office 365","Microsoft Excel: File Block Settings: Dif and Sylk files",Registry,,HKCU:\software\policies\microsoft\office\16.0\excel\security\fileblock,difandsylkfiles,,,,,2,=,Medium
5027,"Office 2016 / Office 365","Microsoft Excel: File Block Settings: Excel 2 macrosheets and add-in files",Registry,,HKCU:\software\policies\microsoft\office\16.0\excel\security\fileblock,xl2macros,,,,,2,=,Medium
5028,"Office 2016 / Office 365","Microsoft Excel: File Block Settings: Excel 2 worksheets",Registry,,HKCU:\software\policies\microsoft\office\16.0\excel\security\fileblock,xl2worksheets,,,,,2,=,Medium
5029,"Office 2016 / Office 365","Microsoft Excel: File Block Settings: Excel 3 macrosheets and add-in files",Registry,,HKCU:\software\policies\microsoft\office\16.0\excel\security\fileblock,xl3macros,,,,,2,=,Medium
5030,"Office 2016 / Office 365","Microsoft Excel: File Block Settings: Excel 3 worksheets",Registry,,HKCU:\software\policies\microsoft\office\16.0\excel\security\fileblock,xl3worksheets,,,,,2,=,Medium
5031,"Office 2016 / Office 365","Microsoft Excel: File Block Settings: Excel 4 macrosheets and add-in files",Registry,,HKCU:\software\policies\microsoft\office\16.0\excel\security\fileblock,xl4macros,,,,,2,=,Medium
5032,"Office 2016 / Office 365","Microsoft Excel: File Block Settings: Excel 4 workbooks",Registry,,HKCU:\software\policies\microsoft\office\16.0\excel\security\fileblock,xl4workbooks,,,,,2,=,Medium
5033,"Office 2016 / Office 365","Microsoft Excel: File Block Settings: Excel 4 worksheets",Registry,,HKCU:\software\policies\microsoft\office\16.0\excel\security\fileblock,xl4worksheets,,,,,2,=,Medium
5034,"Office 2016 / Office 365","Microsoft Excel: File Block Settings: Excel 95 workbooks",Registry,,HKCU:\software\policies\microsoft\office\16.0\excel\security\fileblock,xl95workbooks,,,,,2,=,Medium
5035,"Office 2016 / Office 365","Microsoft Excel: File Block Settings: Excel 95-97 workbooks and templates",Registry,,HKCU:\software\policies\microsoft\office\16.0\excel\security\fileblock,xl9597workbooksandtemplates,,,,,2,=,Medium
5036,"Office 2016 / Office 365","Microsoft Excel: File Block Settings: Excel 97-2003 workbooks and templates",Registry,,HKCU:\software\policies\microsoft\office\16.0\excel\security\fileblock,xl97workbooksandtemplates,,,,,2,=,Medium
5037,"Office 2016 / Office 365","Microsoft Excel: File Block Settings: Set default file block behavior",Registry,,HKCU:\software\policies\microsoft\office\16.0\excel\security\fileblock,openinprotectedview,,,,,0,=,Medium
5038,"Office 2016 / Office 365","Microsoft Excel: File Block Settings: Web pages and Excel 2003 XML spreadsheets",Registry,,HKCU:\software\policies\microsoft\office\16.0\excel\security\fileblock,htmlandxmlssfiles,,,,,2,=,Medium
5039,"Office 2016 / Office 365","Microsoft Excel: Always open untrusted database files in Protected View",Registry,,HKCU:\software\policies\microsoft\office\16.0\excel\security\protectedview,enabledatabasefileprotectedview,,,,,1,=,Medium
5040,"Office 2016 / Office 365","Microsoft Excel: Do not open files from the Internet zone in Protected View",Registry,,HKCU:\software\policies\microsoft\office\16.0\excel\security\protectedview,disableinternetfilesinpv,,,,,0,=,Medium
5041,"Office 2016 / Office 365","Microsoft Excel: Do not open files in unsafe locations in Protected View",Registry,,HKCU:\software\policies\microsoft\office\16.0\excel\security\protectedview,disableunsafelocationsinpv,,,,,0,=,Medium
5042,"Office 2016 / Office 365","Microsoft Excel: Set document behavior if file validation fails (Open in Protected View)",Registry,,HKCU:\software\policies\microsoft\office\16.0\excel\security\filevalidation,disableeditfrompv,,,,,1,=,Medium
5043,"Office 2016 / Office 365","Microsoft Excel: Set document behavior if file validation fails (Allow edit in Protected View)",Registry,,HKCU:\software\policies\microsoft\office\16.0\excel\security\filevalidation,openinprotectedview,,,,,1,=,Medium
5044,"Office 2016 / Office 365","Microsoft Excel: Turn off Protected View for attachments opened from Outlook",Registry,,HKCU:\software\policies\microsoft\office\16.0\excel\security\protectedview,disableattachmentsinpv,,,,,0,=,Medium
5045,"Office 2016 / Office 365","Microsoft Excel: Allow Trusted Locations on the network",Registry,,"HKCU:\software\policies\microsoft\office\16.0\excel\security\trusted locations",allownetworklocations,,,,,0,=,Medium
5046,"Office 2016 / Office 365","Global Options: Disable UI extending from documents and templates (Access)",Registry,,HKCU:\software\policies\microsoft\office\16.0\common\toolbars\access,noextensibilitycustomizationfromdocument,,,,,1,=,Medium
5047,"Office 2016 / Office 365","Global Options: Disable UI extending from documents and templates (Excel)",Registry,,HKCU:\software\policies\microsoft\office\16.0\common\toolbars\excel,noextensibilitycustomizationfromdocument,,,,,1,=,Medium
5048,"Office 2016 / Office 365","Global Options: Disable UI extending from documents and templates (Infopath)",Registry,,HKCU:\software\policies\microsoft\office\16.0\common\toolbars\infopath,noextensibilitycustomizationfromdocument,,,,,1,=,Medium
5049,"Office 2016 / Office 365","Global Options: Disable UI extending from documents and templates (Outlook)",Registry,,HKCU:\software\policies\microsoft\office\16.0\common\toolbars\outlook,noextensibilitycustomizationfromdocument,,,,,1,=,Medium
5050,"Office 2016 / Office 365","Global Options: Disable UI extending from documents and templates (PowerPoint)",Registry,,HKCU:\software\policies\microsoft\office\16.0\common\toolbars\powerpoint,noextensibilitycustomizationfromdocument,,,,,1,=,Medium
5051,"Office 2016 / Office 365","Global Options: Disable UI extending from documents and templates (Project)",Registry,,HKCU:\software\policies\microsoft\office\16.0\common\toolbars\project,noextensibilitycustomizationfromdocument,,,,,0,=,Medium
5052,"Office 2016 / Office 365","Global Options: Disable UI extending from documents and templates (Publisher)",Registry,,HKCU:\software\policies\microsoft\office\16.0\common\toolbars\publisher,noextensibilitycustomizationfromdocument,,,,,1,=,Medium
5053,"Office 2016 / Office 365","Global Options: Disable UI extending from documents and templates (Visio)",Registry,,HKCU:\software\policies\microsoft\office\16.0\common\toolbars\visio,noextensibilitycustomizationfromdocument,,,,,0,=,Medium
5054,"Office 2016 / Office 365","Global Options: Disable UI extending from documents and templates (Word)",Registry,,HKCU:\software\policies\microsoft\office\16.0\common\toolbars\word,noextensibilitycustomizationfromdocument,,,,,1,=,Medium
5070,"Office 2016 / Office 365","Security Settings: ActiveX Control Initialization",Registry,,HKCU:\software\policies\microsoft\office\common\security,uficontrols,,,,,6,=,Medium
5235,"Office 2016 / Office 365","Security Settings: Allow Basic Authentication prompts from network proxies",Registry,,HKCU:\software\policies\microsoft\office\16.0\common\identity,basicauthproxybehavior,,,,,0,=,Medium
5210,"Office 2016 / Office 365","Security Settings: Allow VBA to load typelib references by path from untrusted intranet locations",Registry,,HKCU:\software\policies\microsoft\vba\security,allowvbaintranetreferences,,,,,0,=,Medium
5071,"Office 2016 / Office 365","Security Settings: Automation Security",Registry,,HKCU:\software\policies\microsoft\office\common\security,automationsecurity,,,,,2,=,Medium
5211,"Office 2016 / Office 365","Security Settings: Control how Office handles form-based sign-in prompts",Registry,,HKCU:\software\policies\microsoft\office\16.0\common,fbabehavior,,,,,1,=,Medium
5212,"Office 2016 / Office 365","Security Settings: Control how Office handles form-based sign-in prompts (Hosts)",Registry,,HKCU:\software\policies\microsoft\office\16.0\common,fbaenabledhosts,,,,," ",=,Medium
5213,"Office 2016 / Office 365","Security Settings: Disable additional security checks on VBA library references that may refer to unsafe locations on the local machine",Registry,,HKCU:\software\policies\microsoft\vba\security,disablestrictvbarefssecurity,,,,,0,=,Medium
5072,"Office 2016 / Office 365","Security Settings: Disable all Trust Bar notifications for security issues",Registry,,HKCU:\software\policies\microsoft\office\16.0\common\trustcenter,trustbar,,,,,0,=,Medium
5233,"Office 2016 / Office 365","Security Settings: Encryption mode for Information Rights Management (IRM)",Registry,,HKCU:\software\policies\microsoft\office\16.0\common\drm,compatibleencryption,,,,,1,=,Medium
5073,"Office 2016 / Office 365","Security Settings: Encryption type for password protected Office 97-2003 files",Registry,,HKCU:\software\policies\microsoft\office\16.0\common\security,defaultencryption12,,,,,"Microsoft Enhanced RSA and AES Cryptographic Provider,AES 256,256",=,Medium
5074,"Office 2016 / Office 365","Security Settings: Encryption type for password protected Office Open XML files",Registry,,HKCU:\software\policies\microsoft\office\16.0\common\security,openxmlencryption,,,,,"Microsoft Enhanced RSA and AES Cryptographic Provider,AES 256,256",=,Medium
5075,"Office 2016 / Office 365","Security Settings: Load Controls in Forms3",Registry,,HKCU:\software\policies\microsoft\vba\security,loadcontrolsinforms,,,,,1,=,Medium
5214,"Office 2016 / Office 365","Security Settings: Macro Runtime Scan Scope",Registry,,HKCU:\software\policies\microsoft\office\16.0\common\security,macroruntimescanscope,,,,,2,=,Medium
5077,"Office 2016 / Office 365","Security Settings: Protect document metadata for rights managed Office Open XML Files",Registry,,HKCU:\software\policies\microsoft\office\16.0\common\security,drmencryptproperty,,,,,1,=,Medium
5078,"Office 2016 / Office 365","Security Settings: Allow mix of policy and user locations",Registry,,"HKCU:\software\policies\microsoft\office\16.0\common\security\trusted locations","allow user locations",,,,,0,=,Medium
5079,"Office 2016 / Office 365","Security Settings: Disable the Office client from polling the SharePoint Server for published links",Registry,,HKCU:\software\policies\microsoft\office\16.0\common\portal,linkpublishingdisabled,,,,,1,=,Medium
5080,"Office 2016 / Office 365","Security Settings: Disable Smart Document's use of manifests",Registry,,"HKCU:\software\policies\microsoft\office\common\smart tag",neverloadmanifests,,,,,1,=,Medium
5090,"Office 2016 / Office 365","Microsoft Outlook: Authentication with Exchange Server",Registry,,HKCU:\software\policies\microsoft\office\16.0\outlook\security,authenticationservice,,,,,16,=,Medium
5091,"Office 2016 / Office 365","Microsoft Outlook: Enable RPC encryption",Registry,,HKCU:\software\policies\microsoft\office\16.0\outlook\rpc,enablerpcencryption,,,,,1,=,Medium
5092,"Office 2016 / Office 365","Microsoft Outlook: Do not allow Outlook object model scripts to run for public folders",Registry,,HKCU:\software\policies\microsoft\office\16.0\outlook\security,publicfolderscript,,,,,0,=,Medium
5093,"Office 2016 / Office 365","Microsoft Outlook: Do not allow Outlook object model scripts to run for shared folders",Registry,,HKCU:\software\policies\microsoft\office\16.0\outlook\security,sharedfolderscript,,,,,0,=,Medium
5094,"Office 2016 / Office 365","Microsoft Outlook: Use Unicode format when dragging e-mail message to file system",Registry,,HKCU:\software\policies\microsoft\office\16.0\outlook\options\general,msgformat,,,,,0,=,Medium
5096,"Office 2016 / Office 365","Microsoft Outlook: Allow Active X One Off Forms",Registry,,HKCU:\software\policies\microsoft\office\16.0\outlook\security,allowactivexoneoffforms,,,,,0,=,Medium
5097,"Office 2016 / Office 365","Microsoft Outlook: Prevent users from customizing attachment security settings",Registry,,HKCU:\software\policies\microsoft\office\16.0\outlook,disallowattachmentcustomization,,,,,1,=,Medium
5098,"Office 2016 / Office 365","Microsoft Outlook: Include Internet in Safe Zones for Automatic Picture Download",Registry,,HKCU:\software\policies\microsoft\office\16.0\outlook\options\mail,internet,,,,,0,=,Medium
5100,"Office 2016 / Office 365","Microsoft Outlook: Minimum encryption settings",Registry,,HKCU:\software\policies\microsoft\office\16.0\outlook\security,minenckey,,,,,168,=,Medium
5101,"Office 2016 / Office 365","Microsoft Outlook: Signature Warning",Registry,,HKCU:\software\policies\microsoft\office\16.0\outlook\security,warnaboutinvalid,,,,,1,=,Medium
5102,"Office 2016 / Office 365","Microsoft Outlook: Retrieving CRLs (Certificate Revocation Lists)",Registry,,HKCU:\software\policies\microsoft\office\16.0\outlook\security,usecrlchasing,,,,,1,=,Medium
5103,"Office 2016 / Office 365","Microsoft Outlook: Outlook Security Mode",Registry,,HKCU:\software\policies\microsoft\office\16.0\outlook\security,adminsecuritymode,,,,,3,=,Medium
5104,"Office 2016 / Office 365","Microsoft Outlook: Allow users to demote attachments to Level 2",Registry,,HKCU:\software\policies\microsoft\office\16.0\outlook\security,allowuserstolowerattachments,,,,,0,=,Medium
5105,"Office 2016 / Office 365","Microsoft Outlook: Display Level 1 attachments",Registry,,HKCU:\software\policies\microsoft\office\16.0\outlook\security,showlevel1attach,,,,,0,=,Medium
5106,"Office 2016 / Office 365","Microsoft Outlook: Remove file extensions blocked as Level 1",Registry,,HKCU:\software\policies\microsoft\office\16.0\outlook\security,fileextensionsremovelevel1,,,,,;,=,Medium
5107,"Office 2016 / Office 365","Microsoft Outlook: Remove file extensions blocked as Level 2",Registry,,HKCU:\software\policies\microsoft\office\16.0\outlook\security,fileextensionsremovelevel2,,,,,;,=,Medium
5108,"Office 2016 / Office 365","Microsoft Outlook: Allow scripts in one-off Outlook forms",Registry,,HKCU:\software\policies\microsoft\office\16.0\outlook\security,enableoneoffformscripts,,,,,0,=,Medium
5109,"Office 2016 / Office 365","Microsoft Outlook: Set Outlook object model custom actions execution prompt",Registry,,HKCU:\software\policies\microsoft\office\16.0\outlook\security,promptoomcustomaction,,,,,0,=,Medium
5110,"Office 2016 / Office 365","Microsoft Outlook: Configure Outlook object model prompt when accessing an address book",Registry,,HKCU:\software\policies\microsoft\office\16.0\outlook\security,promptoomaddressbookaccess,,,,,0,=,Medium
5111,"Office 2016 / Office 365","Microsoft Outlook: Configure Outlook object model prompt when accessing the Formula property of a UserProperty object",Registry,,HKCU:\software\policies\microsoft\office\16.0\outlook\security,promptoomformulaaccess,,,,,0,=,Medium
5112,"Office 2016 / Office 365","Microsoft Outlook: Configure Outlook object model prompt when executing Save As",Registry,,HKCU:\software\policies\microsoft\office\16.0\outlook\security,promptoomsaveas,,,,,0,=,Medium
5113,"Office 2016 / Office 365","Microsoft Outlook: Configure Outlook object model prompt when reading address information",Registry,,HKCU:\software\policies\microsoft\office\16.0\outlook\security,promptoomaddressinformationaccess,,,,,0,=,Medium
5114,"Office 2016 / Office 365","Microsoft Outlook: Configure Outlook object model prompt when responding to meeting and task requests",Registry,,HKCU:\software\policies\microsoft\office\16.0\outlook\security,promptoommeetingtaskrequestresponse,,,,,0,=,Medium
5115,"Office 2016 / Office 365","Microsoft Outlook: Configure Outlook object model prompt when sending mail",Registry,,HKCU:\software\policies\microsoft\office\16.0\outlook\security,promptoomsend,,,,,0,=,Medium
5116,"Office 2016 / Office 365","Microsoft Outlook: Allow hyperlinks in suspected phishing e-mail messages",Registry,,HKCU:\software\policies\microsoft\office\16.0\outlook\options\mail,junkmailenablelinks,,,,,0,=,Medium
5117,"Office 2016 / Office 365","Microsoft Outlook: Security setting for macros",Registry,,HKCU:\software\policies\microsoft\office\16.0\outlook\security,level,,,,,3,=,Medium
5130,"Office 2016 / Office 365","Microsoft PowerPoint: Run Programs",Registry,,HKCU:\software\policies\microsoft\office\16.0\powerpoint\security,runprograms,,,,,0,=,Medium
5131,"Office 2016 / Office 365","Microsoft PowerPoint: Scan encrypted macros in PowerPoint Open XML presentations",Registry,,HKCU:\software\policies\microsoft\office\16.0\powerpoint\security,powerpointbypassencryptedmacroscan,,,,,0,=,Medium
5132,"Office 2016 / Office 365","Microsoft PowerPoint: Turn off file validation",Registry,,HKCU:\software\policies\microsoft\office\16.0\powerpoint\security\filevalidation,enableonload,,,,,1,=,Medium
5133,"Office 2016 / Office 365","Microsoft PowerPoint: Block macros from running in Office files from the Internet",Registry,,HKCU:\Software\Policies\Microsoft\Office\16.0\PowerPoint\Security,blockcontentexecutionfrominternet,,,,0,1,=,Medium
5134,"Office 2016 / Office 365","Microsoft PowerPoint: Disable Trust Bar Notification for unsigned application add-ins and block them",Registry,,HKCU:\software\policies\microsoft\office\16.0\powerpoint\security,notbpromptunsignedaddin,,,,,1,=,Medium
5223,"Office 2016 / Office 365","Microsoft PowerPoint: Require that application add-ins are signed by Trusted Publisher",Registry,,HKCU:\software\policies\microsoft\office\16.0\powerpoint\security,requireaddinsig,,,,,1,=,Medium
5135,"Office 2016 / Office 365","Microsoft PowerPoint: VBA Macro Notification Settings (Policy)",Registry,,HKCU:\Software\Policies\Microsoft\Office\16.0\PowerPoint\Security,vbawarnings,,,,2,3,>=,Medium
5225,"Office 2016 / Office 365","Microsoft PowerPoint: VBA Macro Notification Settings (Policy) - Require macros to be signed by a trusted publisher",Registry,,HKCU:\Software\Policies\Microsoft\Office\16.0\PowerPoint\Security,vbadigsigtrustedpublishers,,,,,1,=,Medium
5136,"Office 2016 / Office 365","Microsoft PowerPoint: PowerPoint 97-2003 presentations, shows, templates and add-in files",Registry,,HKCU:\software\policies\microsoft\office\16.0\powerpoint\security\fileblock,binaryfiles,,,,,2,=,Medium
5137,"Office 2016 / Office 365","Microsoft PowerPoint: Set default file block behavior",Registry,,HKCU:\software\policies\microsoft\office\16.0\powerpoint\security\fileblock,openinprotectedview,,,,,0,=,Medium
5138,"Office 2016 / Office 365","Microsoft PowerPoint: Do not open files from the Internet zone in Protected View",Registry,,HKCU:\software\policies\microsoft\office\16.0\powerpoint\security\protectedview,disableinternetfilesinpv,,,,,0,=,Medium
5139,"Office 2016 / Office 365","Microsoft PowerPoint: Do not open files in unsafe locations in Protected View",Registry,,HKCU:\software\policies\microsoft\office\16.0\powerpoint\security\protectedview,disableunsafelocationsinpv,,,,,0,=,Medium
5140,"Office 2016 / Office 365","Microsoft PowerPoint: Set document behavior if file validation fails (Open in Protected View)",Registry,,HKCU:\software\policies\microsoft\office\16.0\powerpoint\security\filevalidation,disableeditfrompv,,,,,1,=,Medium
5141,"Office 2016 / Office 365","Microsoft PowerPoint: Set document behavior if file validation fails (Allow edit in Protected View)",Registry,,HKCU:\software\policies\microsoft\office\16.0\powerpoint\security\filevalidation,openinprotectedview,,,,,1,=,Medium
5142,"Office 2016 / Office 365","Microsoft PowerPoint: Turn off Protected View for attachments opened from Outlook",Registry,,HKCU:\software\policies\microsoft\office\16.0\powerpoint\security\protectedview,disableattachmentsinpv,,,,,0,=,Medium
5143,"Office 2016 / Office 365","Microsoft PowerPoint: Allow Trusted Locations on the network",Registry,,"HKCU:\software\policies\microsoft\office\16.0\powerpoint\security\trusted locations",allownetworklocations,,,,,0,=,Medium
5150,"Office 2016 / Office 365","Microsoft Project: Allow Trusted Locations on the network",Registry,,"HKCU:\software\policies\microsoft\office\16.0\ms project\security\trusted locations",allownetworklocations,,,,,0,=,Medium
5151,"Office 2016 / Office 365","Microsoft Project: Disable Trust Bar Notification for unsigned application add-ins and block them",Registry,,"HKCU:\software\policies\microsoft\office\16.0\ms project\security",notbpromptunsignedaddin,,,,,1,=,Medium
5217,"Office 2016 / Office 365","Microsoft Project: Require that application add-ins are signed by Trusted Publisher",Registry,,"HKCU:\software\policies\microsoft\office\16.0\ms project\security",requireaddinsig,,,,,1,=,Medium
5152,"Office 2016 / Office 365","Microsoft Project: VBA Macro Notification Settings (Policy)",Registry,,"HKCU:\software\policies\microsoft\office\16.0\ms project\security",vbawarnings,,,,2,3,>=,Medium
5160,"Office 2016 / Office 365","Microsoft Publisher: Publisher Automation Security Level",Registry,,HKCU:\software\policies\microsoft\office\common\security,automationsecuritypublisher,,,,,2,=,Medium
5234,"Office 2016 / Office 365","Microsoft Publisher: Block macros from running in Office files from the internet",Registry,,HKCU:\software\policies\microsoft\office\16.0\publisher\security,blockcontentexecutionfrominternet,,,,,1,=,Medium
5161,"Office 2016 / Office 365","Microsoft Publisher: Disable Trust Bar Notification for unsigned application add-ins",Registry,,HKCU:\software\policies\microsoft\office\16.0\publisher\security,notbpromptunsignedaddin,,,,,1,=,Medium
5218,"Office 2016 / Office 365","Microsoft Publisher: Require that application add-ins are signed by Trusted Publisher",Registry,,HKCU:\software\policies\microsoft\office\16.0\publisher\security,requireaddinsig,,,,,1,=,Medium
5162,"Office 2016 / Office 365","Microsoft Publisher: VBA Macro Notification Settings (Policy)",Registry,,HKCU:\software\policies\microsoft\office\16.0\publisher\security,vbawarnings,,,,2,3,>=,Medium
5229,"Office 2016 / Office 365","Microsoft Publisher: VBA Macro Notification Settings (Policy) - Require macros to be signed by a trusted publisher",Registry,,HKCU:\software\policies\microsoft\office\16.0\publisher\security,vbadigsigtrustedpublishers,,,,,1,=,Medium
5170,"Office 2016 / Office 365","Microsoft Visio: Allow Trusted Locations on the network",Registry,,"HKCU:\software\policies\microsoft\office\16.0\visio\security\trusted locations",allownetworklocations,,,,,0,=,Medium
5171,"Office 2016 / Office 365","Microsoft Visio: Block macros from running in Office files from the Internet",Registry,,HKCU:\software\policies\microsoft\office\16.0\visio\security,blockcontentexecutionfrominternet,,,,,1,=,Medium
5172,"Office 2016 / Office 365","Microsoft Visio: Disable Trust Bar Notification for unsigned application add-ins and block them",Registry,,HKCU:\software\policies\microsoft\office\16.0\visio\security,notbpromptunsignedaddin,,,,,1,=,Medium
5219,"Office 2016 / Office 365","Microsoft Visio: Require that application add-ins are signed by Trusted Publisher",Registry,,HKCU:\software\policies\microsoft\office\16.0\visio\security,requireaddinsig,,,,,1,=,Medium
5173,"Office 2016 / Office 365","Microsoft Visio: VBA Macro Notification Settings (Policy)",Registry,,HKCU:\software\policies\microsoft\office\16.0\visio\security,vbawarnings,,,,2,3,>=,Medium
5230,"Office 2016 / Office 365","Microsoft Visio: VBA Macro Notification Settings (Policy) - Require macros to be signed by a trusted publisher",Registry,,HKCU:\software\policies\microsoft\office\16.0\visio\security,vbadigsigtrustedpublishers,,,,,1,=,Medium
5174,"Office 2016 / Office 365","Microsoft Visio: File Block Settings: Visio 2000-2002 Binary Drawings, Templates and Stencils",Registry,,HKCU:\software\policies\microsoft\office\16.0\visio\security\fileblock,visio2000files,,,,,2,=,Medium
5175,"Office 2016 / Office 365","Microsoft Visio: File Block Settings: Visio 2003-2010 Binary Drawings, Templates and Stencils",Registry,,HKCU:\software\policies\microsoft\office\16.0\visio\security\fileblock,visio2003files,,,,,2,=,Medium
5176,"Office 2016 / Office 365","Microsoft Visio: File Block Settings: Visio 5.0 or earlier Binary Drawings, Templates and Stencils",Registry,,HKCU:\software\policies\microsoft\office\16.0\visio\security\fileblock,visio50andearlierfiles,,,,,2,=,Medium
5190,"Office 2016 / Office 365","Microsoft Word: Turn off file validation",Registry,,HKCU:\software\policies\microsoft\office\16.0\word\security\filevalidation,enableonload,,,,,1,=,Medium
5191,"Office 2016 / Office 365","Microsoft Word: Block macros from running in Office files from the Internet",Registry,,HKCU:\Software\Policies\Microsoft\Office\16.0\Word\Security,blockcontentexecutionfrominternet,,,,0,1,=,Medium
5192,"Office 2016 / Office 365","Microsoft Word: Disable Trust Bar Notification for unsigned application add-ins and block them",Registry,,HKCU:\software\policies\microsoft\office\16.0\word\security,notbpromptunsignedaddin,,,,,1,=,Medium
5220,"Office 2016 / Office 365","Microsoft Word: Dynamic Data Exchange",Registry,,HKCU:\software\policies\microsoft\office\16.0\word\security,allowdde,,,,0,0,=,Medium
