ID,Category,Name,Method,MethodArgument,RegistryPath,RegistryItem,RegistryPathIntune,RegistryPathDCP,RegistryItemIntune,ClassName,Namespace,Property,DefaultValue,DefaultValueIntune,RecommendedValue,RecommendedValueIntune,Operator,OperatorIntune,Severity,Filter
346,"System Services","Link-Layer Topology Discovery Mapper (lltdsvc) (Service Startup type)",service,lltdsvc,,,,,,,,,Manual,,Disabled,,=,,Medium,
327,"System Services","Downloaded Maps Manager (MapsBroker)",Registry,,HKLM:\SYSTEM\CurrentControlSet\Services\MapsBroker,Start,,,,,,,2,,4,,=,,Medium,
327,"System Services","Downloaded Maps Manager (MapsBroker) (Service Startup type)",service,MapsBroker,,,,,,,,,Automatic,,Disabled,,=,,Medium,
329,"System Services","Microsoft iSCSI Initiator Service (MSiSCSI)",Registry,,HKLM:\SYSTEM\CurrentControlSet\Services\MSiSCSI,Start,,,,,,,3,,4,,=,,Medium,
329,"System Services","Microsoft iSCSI Initiator Service (MsiSCSI) (Service Startup type)",service,MsiSCSI,,,,,,,,,Manual,,Disabled,,=,,Medium,
334,"System Services","Peer Networking Identity Manager (p2pimsvc)",Registry,,HKLM:\SYSTEM\CurrentControlSet\Services\p2pimsvc,Start,,,,,,,3,,4,,=,,Medium,
334,"System Services","Peer Networking Identity Manager (p2pimsvc) (Service Startup type)",service,p2pimsvc,,,,,,,,,Manual,,Disabled,,=,,Medium,
333,"System Services","Peer Networking Grouping (p2psvc)",Registry,,HKLM:\SYSTEM\CurrentControlSet\Services\p2psvc,Start,,,,,,,3,,4,,=,,Medium,
333,"System Services","Peer Networking Grouping (p2psvc) (Service Startup type)",service,p2psvc,,,,,,,,,Manual,,Disabled,,=,,Medium,
335,"System Services","PNRP Machine Name Publication Service (PNRPAutoReg)",Registry,,HKLM:\SYSTEM\CurrentControlSet\Services\PNRPAutoReg,Start,,,,,,,3,,4,,=,,Medium,
335,"System Services","PNRP Machine Name Publication Service (PNRPAutoReg) (Service Startup type)",service,PNRPAutoReg,,,,,,,,,Manual,,Disabled,,=,,Medium,
332,"System Services","Peer Name Resolution Protocol (PNRPsvc)",Registry,,HKLM:\SYSTEM\CurrentControlSet\Services\PNRPsvc,Start,,,,,,,3,,4,,=,,Medium,
332,"System Services","Peer Name Resolution Protocol (PNRPsvc) (Service Startup type)",service,PNRPsvc,,,,,,,,,Manual,,Disabled,,=,,Medium,
350,"System Services","Windows PushToInstall Service (PushToInstall)",Registry,,HKLM:\SYSTEM\CurrentControlSet\Services\PushToInstall,Start,,,,,,,3,,4,,=,,Medium,
350,"System Services","Windows PushToInstall Service (PushToInstall) (Service Startup type)",service,PushToInstall,,,,,,,,,Manual,,Disabled,,=,,Medium,
347,"System Services","Remote Access Auto Connection Manager (RasAuto)",Registry,,HKLM:\SYSTEM\CurrentControlSet\Services\RasAuto,Start,,,,,,,3,,4,,=,,Medium,
347,"System Services","Remote Access Auto Connection Manager (RasAuto) (Service Startup type)",service,RasAuto,,,,,,,,,Manual,,Disabled,,=,,Medium,
337,"System Services","Remote Registry (RemoteRegistry)",Registry,,HKLM:\SYSTEM\CurrentControlSet\Services\RemoteRegistry,Start,,,,,,,4,,4,,=,,Medium,
337,"System Services","Remote Registry (RemoteRegistry) (Service Startup type)",service,RemoteRegistry,,,,,,,,,Disabled,,Disabled,,=,,Medium,
325,"System Services","Remote Desktop Configuration (SessionEnv)",Registry,,HKLM:\SYSTEM\CurrentControlSet\Services\SessionEnv,Start,,,,,,,3,,4,,=,,Medium,
325,"System Services","Remote Desktop Configuration (SessionEnv) (Service Startup type)",service,SessionEnv,,,,,,,,,Manual,,Disabled,,=,,Medium,
336,"System Services","Remote Desktop Services (TermService)",Registry,,HKLM:\SYSTEM\CurrentControlSet\Services\TermService,Start,,,,,,,3,,4,,=,,Medium,
336,"System Services","Remote Desktop Services (TermService) (Service Startup type)",service,TermService,,,,,,,,,Manual,,Disabled,,=,,Medium,
316,"System Services","Remote Desktop Services UserMode Port Redirector (UmRdpService)",Registry,,HKLM:\SYSTEM\CurrentControlSet\Services\UmRdpService,Start,,,,,,,3,,4,,=,,Medium,
316,"System Services","Remote Desktop Services UserMode Port Redirector (UmRdpService) (Service Startup type)",service,UmRdpService,,,,,,,,,Manual,,Disabled,,=,,Medium,
352,"System Services","Windows Event Collector (Wecsvc)",Registry,,HKLM:\SYSTEM\CurrentControlSet\Services\Wecsvc,Start,,,,,,,3,,4,,=,,Medium,
352,"System Services","Windows Event Collector (Wecsvc) (Service Startup type)",service,Wecsvc,,,,,,,,,Manual,,Disabled,,=,,Medium,
342,"System Services","SNMP Service (SNMP)",Registry,,HKLM:\SYSTEM\CurrentControlSet\Services\SNMP,Start,,,,,,,,,4,,=|0,,Medium,
342,"System Services","SNMP Service (SNMP) (Service Startup type)",service,SNMP,,,,,,,,,"",,Disabled,,=|0,,Medium,
344,"System Services","Problem Reports and Solutions Control Panel Support (wercplsupport)",Registry,,HKLM:\SYSTEM\CurrentControlSet\Services\wercplsupport,Start,,,,,,,3,,4,,=,,Medium,
344,"System Services","Problem Reports and Solutions Control Panel Support (wercplsupport) (Service Startup type)",service,wercplsupport,,,,,,,,,Manual,,Disabled,,=,,Medium,
353,"System Services","Windows Error Reporting Service (WerSvc)",Registry,,HKLM:\SYSTEM\CurrentControlSet\Services\WerSvc,Start,,,,,,,3,,4,,=,,Medium,
353,"System Services","Windows Error Reporting Service (WerSvc) (Service Startup type)",service,WerSvc,,,,,,,,,Manual,,Disabled,,=,,Medium,
355,"System Services","Windows Remote Management (WS-Management) (WinRM)",Registry,,HKLM:\SYSTEM\CurrentControlSet\Services\WinRM,Start,,,,,,,3,,4,,=,,Medium,
355,"System Services","Windows Remote Management (WS-Management) (WinRM) (Service Startup type)",service,WinRM,,,,,,,,,Manual,,Disabled,,=,,Medium,
354,"System Services","Windows Push Notifications System Service (WpnService)",Registry,,HKLM:\SYSTEM\CurrentControlSet\Services\WpnService,Start,,,,,,,2,,4,,=,,Medium,
354,"System Services","Windows Push Notifications System Service (WpnService) (Service Startup type)",service,WpnService,,,,,,,,,Automatic,,Disabled,,=,,Medium,
23,"Administrative Templates: Network","Turn off Microsoft Peer-to-Peer Networking Services",Registry,,HKLM:\Software\policies\Microsoft\Peernet,Disabled,,,,,,,0,,1,,=,,Medium,
28,"Administrative Templates: Network","Fonts: Enable Font Providers",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\Windows\System,EnableFontProviders,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\System,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\System,AllowFontProviders,,,,1,,0,,=,,Medium,
29,"Administrative Templates: Network","Turn on Responder (RSPNDR) driver (AllowRspndrOnDomain)",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\Windows\LLTD,AllowRspndrOnDomain,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ADMX_LinkLayerTopologyDiscovery,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ADMX_LinkLayerTopologyDiscovery,LLTD_EnableRspndr,,,,0,,0,,=,,Medium,
29,"Administrative Templates: Network","Turn on Responder (RSPNDR) driver (AllowRspndrOnPublicNet)",Registry,,HKLM:\Software\Policies\Microsoft\Windows\LLTD,AllowRspndrOnPublicNet,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ADMX_LinkLayerTopologyDiscovery,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ADMX_LinkLayerTopologyDiscovery,LLTD_EnableRspndr,,,,0,,0,,=,,Medium,
29,"Administrative Templates: Network","Turn on Responder (RSPNDR) driver (EnableRspndr)",Registry,,HKLM:\Software\Policies\Microsoft\Windows\LLTD,EnableRspndr,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ADMX_LinkLayerTopologyDiscovery,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ADMX_LinkLayerTopologyDiscovery,LLTD_EnableRspndr,,,,0,,0,,=,,Medium,
29,"Administrative Templates: Network","Turn on Responder (RSPNDR) driver (ProhibitRspndrOnPrivateNet)",Registry,,HKLM:\Software\Policies\Microsoft\Windows\LLTD,ProhibitRspndrOnPrivateNet,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ADMX_LinkLayerTopologyDiscovery,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ADMX_LinkLayerTopologyDiscovery,LLTD_EnableRspndr,,,,0,,0,,=,,Medium,
30,"Administrative Templates: Network","Link-Layer Topology Discovery: Turn on Mapper I/O (LLTDIO) driver (AllowLLTDIOOndomain)",Registry,,HKLM:\Software\Policies\Microsoft\Windows\LLTD,AllowLLTDIOOndomain,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ADMX_LinkLayerTopologyDiscovery,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ADMX_LinkLayerTopologyDiscovery,LLTD_EnableLLTDIO,,,,0,,0,,=,,Medium,
30,"Administrative Templates: Network","Link-Layer Topology Discovery: Turn on Mapper I/O (LLTDIO) driver (AllowLLTDIOOnPublicNet)",Registry,,HKLM:\Software\Policies\Microsoft\Windows\LLTD,AllowLLTDIOOnPublicNet,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ADMX_LinkLayerTopologyDiscovery,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ADMX_LinkLayerTopologyDiscovery,LLTD_EnableLLTDIO,,,,0,,0,,=,,Medium,
30,"Administrative Templates: Network","Link-Layer Topology Discovery: Turn on Mapper I/O (LLTDIO) driver (EnableLLTDIO)",Registry,,HKLM:\Software\Policies\Microsoft\Windows\LLTD,EnableLLTDIO,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ADMX_LinkLayerTopologyDiscovery,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ADMX_LinkLayerTopologyDiscovery,LLTD_EnableLLTDIO,,,,0,,0,,=,,Medium,
30,"Administrative Templates: Network","Link-Layer Topology Discovery: Turn on Mapper I/O (LLTDIO) driver (ProhibitLLTDIOOnPrivateNet)",Registry,,HKLM:\Software\Policies\Microsoft\Windows\LLTD,ProhibitLLTDIOOnPrivateNet,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ADMX_LinkLayerTopologyDiscovery,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ADMX_LinkLayerTopologyDiscovery,LLTD_EnableLLTDIO,,,,0,,0,,=,,Medium,
31,"Administrative Templates: Network","Windows Connect Now: Configuration of wireless settings using Windows Connect Now (EnableRegistrars)",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\Windows\WCN\Registrars,EnableRegistrars,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ADMX_WindowsConnectNow,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ADMX_WindowsConnectNow,WCN_EnableRegistrar,,,,1,,0,,=,,Medium,
31,"Administrative Templates: Network","Windows Connect Now: Configuration of wireless settings using Windows Connect Now (DisableUPnPRegistrar)",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\Windows\WCN\Registrars,DisableUPnPRegistrar,,,,,,,1,,0,,=,,Medium,
31,"Administrative Templates: Network","Windows Connect Now: Configuration of wireless settings using Windows Connect Now (DisableInBand802DOT11Registrar)",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\Windows\WCN\Registrars,DisableInBand802DOT11Registrar,,,,,,,1,,0,,=,,Medium,
31,"Administrative Templates: Network","Windows Connect Now: Configuration of wireless settings using Windows Connect Now (DisableFlashConfigRegistrar)",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\Windows\WCN\Registrars,DisableFlashConfigRegistrar,,,,,,,1,,0,,=,,Medium,
31,"Administrative Templates: Network","Windows Connect Now: Configuration of wireless settings using Windows Connect Now (DisableWPDRegistrar)",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\Windows\WCN\Registrars,DisableWPDRegistrar,,,,,,,1,,0,,=,,Medium,
32,"Administrative Templates: Network","Windows Connect Now: Prohibit access of the Windows Connect Now wizards",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\Windows\WCN\UI,DisableWcnUi,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ADMX_WindowsConnectNow,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ADMX_WindowsConnectNow,WCN_DisableWcnUi_1,,,,0,,1,,=,,Medium,
36,"Administrative Templates: Start Menu and Taskbar","Notifications: Turn off notifications network usage",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\Windows\CurrentVersion\PushNotifications,NoCloudApplicationNotification,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\Notifications,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\Notifications,DisallowCloudNotification,,,,0,,1,,=,,Medium,
47,"Administrative Templates: System","User Profiles: Turn off the advertising ID",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\Windows\AdvertisingInfo,DisabledByGroupPolicy,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\Privacy,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\Privacy,DisableAdvertisingID,,,,0,,1,,=,,Medium,
48,"Administrative Templates: System","OS Policies: Allow upload of User Activities",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\Windows\System,UploadUserActivities,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\Privacy,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\Privacy,UploadUserActivities,,,,1,,0,,=,,Medium,
49,"Administrative Templates: System","OS Policies: Allow Clipboard synchronization across devices",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\Windows\System,AllowCrossDeviceClipboard,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\Privacy,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\Privacy,AllowCrossDeviceClipboard,,,,1,,0,,=,,Medium,
58,"Administrative Templates: System","Locale Services: Disallow copying of user input methods to the system account for sign-in",Registry,,"HKLM:\SOFTWARE\Policies\Microsoft\Control Panel\International",BlockUserInputMethodsForSignIn,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ADMX_Globalization,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ADMX_Globalization,BlockUserInputMethodsForSignIn,,,,0,,1,,=,,Medium,
66,"Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off the 'Order Prints' picture task",Registry,,HKLM:\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer,NoOnlinePrintsWizard,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ADMX_ICM,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ADMX_ICM,ShellRemoveOrderPrints_1,,,,0,,1,,=,,Medium,
67,"Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off the 'Publish to Web' task for files and folders",Registry,,HKLM:\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer,NoPublishingWizard,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ADMX_ICM,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ADMX_ICM,ShellRemovePublishToWeb_1,,,,0,,1,,=,,Medium,
69,"Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off printing over HTTP",Registry,,"HKLM:\SOFTWARE\Policies\Microsoft\Windows NT\Printers",DisableHTTPPrinting,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\Connectivity,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\Connectivity,DisablePrintingOverHTTP,,,,0,,1,,=,,Medium,
70,"Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off Windows Error Reporting 1",Registry,,HKLM:\Software\Policies\Microsoft\PCHealth\ErrorReporting,DoReport,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ErrorReporting,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ErrorReporting,DisableWindowsErrorReporting,,,,1,,0,,=,,Medium,
70,"Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off Windows Error Reporting 2",Registry,,"HKLM:\Software\Policies\Microsoft\Windows\Windows Error Reporting",Disabled,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ErrorReporting,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ErrorReporting,DisableWindowsErrorReporting,,,,0,,1,,=,,Medium,
71,"Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off handwriting personalization data sharing",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\Windows\TabletPC,PreventHandwritingDataSharing,,,,,,,0,,1,,=,,Medium,
72,"Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off handwriting recognition error reporting",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\Windows\HandwritingErrorReports,PreventHandwritingErrorReports,,,,,,,0,,1,,=,,Medium,
73,"Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off Search Companion content file updates",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\SearchCompanion,DisableContentFileUpdates,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ADMX_ICM,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ADMX_ICM,SearchCompanion_DisableFileUpdates,,,,0,,1,,=,,Medium,
75,"Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off the Windows Messenger Customer Experience Improvement Program",Registry,,HKLM:\Software\Policies\Microsoft\Messenger\Client,CEIP,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ADMX_ICM,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ADMX_ICM,WinMSG_NoInstrumentation_1,,,,0,,2,,=,,Medium,
77,"Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off Registration if URL connection is referring to Microsoft.com",Registry,,"HKLM:\SOFTWARE\Policies\Microsoft\Windows\Registration Wizard Control",NoRegistration,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ADMX_ICM,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ADMX_ICM,NC_NoRegistration,,,,0,,1,,=,,Medium,
76,"Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off Windows Customer Experience Improvement Program",Registry,,HKLM:\Software\Policies\Microsoft\SQMClient\Windows,CEIPEnable,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ADMX_ICM,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ADMX_ICM,CEIPEnable,,,,1,,0,,=,,Medium,
78,"Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off Internet Connection Wizard if URL connection is referring to Microsoft.com",Registry,,"HKLM:\SOFTWARE\Policies\Microsoft\Windows\Internet Connection Wizard",ExitOnMSICW,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ADMX_ICM,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ADMX_ICM,NC_ExitOnISP,,,,0,,1,,=,,Medium,
79,"Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off access to the Store",Registry,,HKLM:\Software\Policies\Microsoft\Windows\Explorer,NoUseStoreOpenWith,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ADMX_ICM,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ADMX_ICM,ShellNoUseStoreOpenWith_1,,,,0,,1,,=,,Medium,
80,"Administrative Templates: System","Kerberos: Support device authentication using certificate (DevicePKInitBehavior)",Registry,,HKLM:\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System\kerberos\parameters,DevicePKInitBehavior,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ADMX_Kerberos,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ADMX_Kerberos,DevicePKInitEnabled,,,,1,,0,,=,,Medium,
80,"Administrative Templates: System","Kerberos: Support device authentication using certificate (DevicePKInitEnabled)",Registry,,HKLM:\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System\kerberos\parameters,DevicePKInitEnabled,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ADMX_Kerberos,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ADMX_Kerberos,DevicePKInitEnabled,,,,1,,1,,=,,Medium,
82,"Administrative Templates: System","Troubleshooting and Diagnostics: Microsoft Support Diagnostic Tool: Turn on MSDT interactive communication with support provider",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\Windows\ScriptedDiagnosticsProvider\Policy,DisableQueryRemoteServer,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ADMX_MSDT,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ADMX_MSDT,MsdtSupportProvider,,,,1,,0,,=,,Medium,
83,"Administrative Templates: System","Windows Performance PerfTrack: Enable/Disable PerfTrack",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\Windows\WDI\{9c5a40da-b965-4fc3-8781-88dd50a6299d},ScenarioExecutionEnabled,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ADMX_WDI,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ADMX_WDI,WdiDpsScenarioExecutionPolicy,,,,1,,0,,=,,Medium,
91,"Administrative Templates: System","Time Providers: Enable Windows NTP Client",Registry,,HKLM:\Software\Policies\Microsoft\W32time\TimeProviders\NtpClient,Enabled,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ADMX_W32Time,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ADMX_W32Time,W32TIME_POLICY_ENABLE_NTPCLIENT,,,,0,,1,,=,,Medium,
92,"Administrative Templates: System","Time Providers: Enable Windows NTP Server",Registry,,HKLM:\Software\Policies\Microsoft\W32time\TimeProviders\NtpServer,Enabled,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ADMX_W32Time,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ADMX_W32Time,W32TIME_POLICY_ENABLE_NTPSERVER,,,,0,,0,,=,,Medium,
